id,lat,long
"384241PDys - Dystos (Euboea)",38.3553,24.1453
"384241UPor - Porthmos (Euboea)",38.3893,24.0597
"384242PGry - Grynchai (Euboea)",38.4011,24.1598
"384261IChi - Chios Island (N. Aegean)",38.414,26.053
"384261PChi - Chios (Chios)",38.3764,26.1342
"384261UBab - Babrantion/Daskalopetra (Chios)",38.4222,26.134
"384262FApo - Apollonia? (Phokida)",38.4501,22.6345
"384263LMes - Mesate cape (Ionia)",38.3772,26.3136
"384264IHip - Hippoi (Ionia)",38.3916,26.4383
"384265PEry - Erythrai (Ionia)",38.3828,26.4808
"384266UPol - Polichna (Ionia)",38.4291,26.5772
"384268PKla - Klazomenai (Ionia)",38.3614,26.7703
"384271PSmy - Smyrna (Ionia)",38.4191,27.1383
"384292UBla - Blaundos (Lydia)",38.3574,29.209
"385150IAio - Aiolian Islands (Italy)",38.5,15.05
"385150PLip - Lipara (Lipari)",38.467,14.957
"385160UEmp - Medma/Emporion (Magna Graecia)",38.4873,15.9764
"385211PAst - Astakos (Akarnania)",38.5546,21.0915
"385212RPar - Paracheloitis region (Aitolia)",38.45,21.22
"385213UEla - Elaos (Aitolia)",38.5087,21.3214
"385213UIth - Ithoria (Aitolia)",38.483,21.289
"385213ULys - Lysimacheia (Aitolia)",38.53,21.3356
"385214UPyl - Pylene (Aitolia)",38.474,21.373
"385215LAra - Arakynthos Mt. (Aitolia)",38.457,21.482
"385215PTri - Trichoneion (Aitolia)",38.5286,21.5286
"385215UAkr - Akrai? Lithovouni (Aitolia)",38.5262,21.4602
"385216UMet - Metapa (Aitolia)",38.5254,21.5845
"385216UPam - Pamphia (Aitolia)",38.5123,21.6639
"385216UPhy - Phytaion (Aitolia)",38.4902,21.6127
"385217RApo - Apodotoi tribe (Aitolia)",38.5,21.7
"385218ROph - Ophionians tribe (Aitolia)",38.5,21.8
"385220FTei - Teichion (Phokida)",38.4877,21.9936
"385220UKro - Krokyleion (Phokida)",38.455,21.9699
"385222PAig - Aigition (Phokida)",38.4912,22.1598
"385222UKal - Kallipolis/Kallion (Phokida)",38.55,22.159
"385224PAmp - Amphissa (Phokida)",38.53,22.374
"385224PHyp - Hypnia? (Phokida)",38.4644,22.3679
"385224PMya - Myonia/Myania (Phokida)",38.4802,22.3557
"385225CKor - Korykion (Phokida)",38.5158,22.5217
"385225LKir - Kirphis Mt. (Phokida)",38.462,22.499
"385225SDel - Delphic Oracle, Pytho (Delphi)",38.48264,22.50108
"385225ULyk - Lykoreia (Phokida)",38.4915,22.5152
"385225WCas - Castalia (Phokida)",38.483,22.505
"385226LPar - Parnassus Mt. (Phokida)",38.5354,22.6219
"385226UKyp - Kyparissos? (Phokida)",38.474,22.633
"385226UPhl - Aiolidai? (Boeotia)",38.474,22.62
"385227PDau - Daulis (Boeotia)",38.5055,22.7318
"385227PPhl - Phlygonion (Boeotia)",38.476,22.735
"385228LTho - Thourion (Boeotia)",38.499,22.824
"385228PAne - Anemoreia (Boeotia)",38.478,22.582
"385228PCha - Chaironea (Boeotia)",38.4944,22.8416
"385228SApo - Apollo Thourios sanct. (Boeotia)",38.494,22.82
"385228SPho - Phokikon (Boeotia)",38.484,22.741
"385228UPan - Panopeos/Phanotis (Boeotia)",38.495,22.795
"385229LAko - Akontion Mt. (Boeotia)",38.51,22.9053
"385229UArn - Arne (Boeotia)",38.5112,22.8616
"385230POrc - Orchomenos (Boeotia)",38.4956,22.9641
"385230SApo - Apollo Tegyraios sanct. (Boeotia)",38.5206,23.0364
"385230UAsp - Aspledon (Boeotia)",38.536,22.957
"385231UOlm - Olmones (Boeotia)",38.5584,23.1536
"385231UTeg - Tegyra (Boeotia)",38.513,23.035
"385232PAkr - Akraiphiai (Boeotia)",38.45117,23.22264
"385232PKop - Kopai (Boeotia)",38.494,23.161
"385233SPto - Apollo Ptoios sanct. (Boeotia)",38.45915,23.25193
"385233UAnc - Anchoe (Phthiotida)",38.5415,23.2891
"385233UHyl - Hyle (Boeotia)",38.447,23.312
"385233UPho - Phokai (Boeotia)",38.5032,23.3246
"385233WMel - Melas R. (Boeotia)",38.503,23.252
"385234UIso - Isos (Boeotia)",38.4778,23.3892
"385234WHyl - Hylike (Boeotia)",38.458,23.357
"385235LMes - Messapion? Mt. (Boeotia)",38.464,23.488
"385235PAnt - Anthedon (Boeotia)",38.4987,23.448
"385235USal - Salganeus (Euboea)",38.4796,23.516
"385236PCha - Chalkis (Euboea)",38.464,23.602
"385236UHyr - Hyria (Euboea)",38.4568,23.5648
"385236WEur - Euripos (Euboea)",38.465,23.591
"385239IEub - Euboia (Euboea)",38.53,23.87
"385240PPar - Parthenion (Euboea)",38.4708,23.9503
"385240UKot - Kotylaion (Euboea)",38.543,24.0406
"385241UTam - Tamynai (Euboea)",38.4994,24.1042
"385259FBol - Bolissos castle (Chios)",38.4857,25.9266
"385259UKau - Kaukasa (Chios)",38.469,25.921
"385261PKar - Kardamyle (Chios)",38.5471,26.1056
"385261UDel - Delphinion (Chios)",38.4885,26.132
"385262IOin - Oinousa (Chios)",38.515,26.219
"385264PPte - Pteleon (Ionia)",38.4801,26.4152
"385269PLeu - Leukai (Ionia)",38.5467,26.8568
"385272PSmy - Old Smyrna (Aiolis)",38.4645,27.171
"385275UMag - Magnesia ad Sipylum (Lydia)",38.6103,27.4294
"385280PSar - Sardis (Lydia)",38.4883,28.0403
"385280RLyd - Lydia region (Asia Minor)",38.5,28
"385281WHer - Hermus R. (Lydia)",38.5178,28.1113
"385281WPac - Pactolus R. (Lydia)",38.4804,28.0628
"386205SApo - Apollo Leukatas sanct. (Lefkada)",38.5688,20.5486
"386206PPha - Phara (Lefkada)",38.627,20.609
"386209IKar - Karnos (Aitolia)",38.627,20.926
"386212PKor - Koronta (Akarnania)",38.5898,21.1595
"386212USau - Sauria? (Akarnania)",38.554,21.246
"386213UKon - Konope (Aitolia)",38.572,21.299
"386214PAgr - Agrinion (Aitolia)",38.645,21.391
"386215RAit - Aitolia region (Aitolia)",38.6,21.5
"386215UThe - Thesteia (Aitolia)",38.6558,21.485
"386217SThe - Thermon (Aitolia)",38.5588,21.6676
"386225PCha - Charadra (Phokida)",38.6548,22.47
"386225PEro - Erochos (Phokida)",38.634,22.527
"386225PLil - Lilaia (Phokida)",38.626,22.506
"386226PAmp - Amphikaia (Phthiotida)",38.6424,22.5813
"386227PPed - Pedieis (Phthiotida)",38.642,22.651
"386227RPho - Phokis region (Phthiotida)",38.6,22.7
"386227UPat - Troneia/Patronis (Boeotia)",38.5579,22.6978
"386227UTit - Tithorea (Phthiotida)",38.5855,22.6686
"386228PEla - Elateia (Phthiotida)",38.646,22.783
"386228PPar - Parapotamioi (Boeotia)",38.554,22.806
"386229PHya - Hyampolis (Phthiotida)",38.5961,22.9054
"386229SAba - Apollo of Abai (Phthiotida)",38.6366,22.8956
"386230POpo - Opous (Phthiotida)",38.652,22.992
"386230SKyr - Kyrtones (Phthiotida)",38.5857,23.045
"386231PHye - Hyettos (Boeotia)",38.558,23.1031
"386231ROpu - Lokris Opuntia region (Phthiotida)",38.6,23.1
"386231UKor - Korseia (Phthiotida)",38.5938,23.0824
"386231UOio - Oion (Phthiotida)",38.629,23.0501
"386233PLar - Larymna (Phthiotida)",38.566,23.288
"386236UAig - Aigai site (Euboea)",38.586,23.555
"386238LDir - Dirphys Mt. (Euboea)",38.625,23.843
"386241UOic - Oichalia (Euboea)",38.6027,24.0998
"386256IPsy - Psyra (Psara)",38.541,25.5626
"386260LPel - Pelinnaion Mt. (Chios)",38.5572,26.0064
"386264UKyb - Kybelaia (Ionia)",38.6106,26.3581
"386265LMim - Mimas Mt. (Ionia)",38.5885,26.4695
"386272PHer - Herakleia ad Sipylum (Aiolis)",38.615,27.141
"386275LSip - Sipylos Mt. (Lydia)",38.567,27.456
"386286UIaz - Iaza (Lydia)",38.587,28.6068
"387207PLeu - Leukas (Ionian Islands)",38.81,20.717
"387207UHel - Hellomenon (Lefkada)",38.7015,20.716
"387208ITap - Taphos island (Lefkada)",38.652,20.77
"387210PAly - Alyzeia (Akarnania)",38.708,20.951
"387211PPho - Phoitiai (Akarnania)",38.683,21.1401
"387213PStr - Stratos (Aitolia)",38.6718,21.3195
"387220WEue - Euenos R. (Phokida)",38.7185,21.9524
"387222LKor - Korax Mt. (Phokida)",38.647,22.251
"387224PAky - Akyphas/Pindos (Phokida)",38.6815,22.3773
"387224PBoi - Boion (Phokida)",38.6836,22.42731
"387224PEri - Erineos (Phokida)",38.6963,22.4099
"387224RDor - Doris tetrapolis (Phthiotida)",38.7,22.4
"387225PKyt - Kytinion (Phthiotida)",38.7253,22.4811
"387225UDry - Drymaia (Phthiotida)",38.705,22.541
"387226UTit - Tithronion (Phthiotida)",38.676,22.582
"387227PLed - Ledon (Phthiotida)",38.667,22.671
"387227PNar - Naryx (Phthiotida)",38.7144,22.7105
"387229UDap - Daphnous (Phthiotida)",38.749,22.8578
"387231PKyn - Kynos (Phthiotida)",38.7234,23.0622
"387231UKal - Kalliaros (Phthiotida)",38.6734,23.0634
"387232PHal - Halai (Phthiotida)",38.6583,23.1896
"387264LMel - Melaina (Ionia)",38.659,26.363
"387265ISid - Sidousa? (Ionia)",38.6594,26.5156
"387268UPho - Phokaia (Ionia)",38.6704,26.7532
"387270ULar - Larissa (Aiolis)",38.6679,27.0292
"387270UNeo - Neonteichos (Aiolis)",38.6589,27.0899
"387272PTem - Temnos (Aiolis)",38.6719,27.197
"387272SApo - Apollo Cynneius (Aiolis)",38.66,27.19
"387274UPan - Panda (Lydia)",38.7106,27.3789
"387276WPhr - Phrygios R. (Lydia)",38.7034,27.593
"387279UMai - Maiboza/Julia (Lydia)",38.6811,27.9285
"387281UDal - Daldis (Lydia)",38.6684,28.1426
"388166UScy - Scylletium/Scolacium (Magna Graecia)",38.8068,16.5948
"388207FSol - Sollion? (Akarnania)",38.795,20.835
"388207UDio - Dioryktos (Akarnania)",38.821,20.7481
"388207UNer - Nerikos (Lefkada)",38.7955,20.734
"388208ITap - Taphiai islands (Lefkada)",38.585,20.799
"388208PEch - Echinos (Akarnania)",38.9,20.9274
"388208PPal - Palairos (Akarnania)",38.835,20.823
"388208WMyr - Myrtountion (Akarnania)",38.869,20.837
"388210RAka - Akarnania region (Akarnania)",38.8,21
"388211PMed - Medion (Akarnania)",38.783,21.129
"388213LKri - Krithote cape (Akarnania)",38.504,21.03
"388213PPro - Proschion? (Aitolia)",38.444,21.435
"388213UMet - Metropolis? (Aitolia)",38.591,21.2301
"388213UOle - Olenos (Aitolia)",38.4,21.49
"388213UPra - Pras (Aitolia)",38.813,21.262
"388213WAna - Anapos R. (Akarnania)",38.47,21.166
"388213WKya - Kyathos R. (Aitolia)",38.579,21.298
"388213WPet - Petitaros R. (Aitolia)",38.69,21.306
"388218WTri - Trichonis (Aitolia)",38.56,21.58
"388222UChe - Chenai? (Phthiotida)",38.8,22.2
"388223LOit - Oita Mt. (Phthiotida)",38.801,22.25
"388223SPyr - Pyre of Herakles (Phokida)",38.752,22.299
"388223WDyr - Dyras R. (Phthiotida)",38.855,22.415
"388224PHer - Herakleia Trachinia (Phthiotida)",38.794,22.4313
"388224RMal - Malis region (Phthiotida)",38.8,22.4
"388224RTra - Trachis region (Phthiotida)",38.75,22.4
"388224UHom - Homilai (Phthiotida)",38.7651,22.4038
"388224USos - Sosthenis (Phthiotida)",38.8197,22.4227
"388224WAso - Asopos R. (Phthiotida)",38.818,22.442
"388225FRho - Rhodountia (Phthiotida)",38.7773,22.5248
"388225FThe - Thermopylae (Phthiotida)",38.795,22.536
"388225PAnt - Anthele (Phthiotida)",38.7956,22.5105
"388225UTei - Teichious (Phthiotida)",38.7845,22.5239
"388225WPho - Phoinix R. (Phthiotida)",38.798,22.465
"388226FKal - Kallidromon (Phthiotida)",38.7824,22.5775
"388226PAlp - Alpenos (Phthiotida)",38.8039,22.5693
"388226PNik - Nikaia (Phthiotida)",38.8048,22.5971
"388226PTar - Pharygai/Tarphe castle (Phthiotida)",38.7529,22.6155
"388226REpi - Lokris Epiknemidia region (Phthiotida)",38.8,22.6
"388227PSka - Skarpheia (Phthiotida)",38.803,22.6569
"388227PThr - Thronion (Phthiotida)",38.7759,22.7113
"388228FKne - Knemis (Phthiotida)",38.785,22.824
"388228LKne - Knemis Mt. (Phthiotida)",38.737,22.534
"388228LPha - Phalassia? cape (Euboea)",38.87,22.851
"388228WKep - Kephisos R. (Boeotia)",38.496,22.91
"388229PAlo - Alope (Phthiotida)",38.7489,22.9462
"388229PDio - Dion site (Euboea)",38.8509,22.8731
"388229SKen - Kenaion (Euboea)",38.8265,22.8315
"388230PAth - Athenai Diades? (Euboea)",38.846,22.976
"388232POro - Orobiai (Euboea)",38.8169,23.2243
"388232SApo - Apollo Selinaios (Euboea)",38.8455,23.1731
"388233IAta - Atalante island (Phthiotida)",38.674,23.095
"388233UEly - Elymnion (Euboea)",38.7742,23.3186
"388233WBou - Boudoros R. (Euboea)",38.833,23.469
"388233WKal - Kallas R. (Euboea)",39,23.161
"388235UKer - Kerinthos (Euboea)",38.8343,23.4775
"388238RAba - Abantes tribe (Euboea)",38.75,23.5
"388246UKre - Kresion (Skyros)",38.8542,24.5094
"388258LMel - Melaina (Chios)",38.548,25.834
"388268LKil - Killaion Mt. (Lesvos)",38.983,26.523
"388269UCym - Kyme (Aiolis)",38.7595,26.9363
"388270PMyr - Myrina (Aiolis)",38.847,26.98
"388273PAig - Aigai (Aiolis)",38.8309,27.1895
"388283RMai - Maionia region (Ionia)",38.6,28
"388350RCap - Cappadocia region (Anatolia)",38.8,35
"389208PAna - Anaktorion (Akarnania)",38.9209,20.8435
"389209PHer - Herakleia (Akarnania)",38.92,20.887
"389210PThy - Thyrreion (Akarnania)",38.8549,20.9809
"389211UOlp - Olpai (Akarnania)",38.951,21.144
"389212PArg - Argos Amphilochikon (Aitolia)",38.93,21.19
"389212PLim - Limnaia (Aitolia)",38.8576,21.1688
"389212UKre - Krenai (Aitolia)",38.9133,21.1638
"389218LTym - Tymphrestos Mt. (Evrytania)",38.944,21.822
"389218UOic - Oichalia (Evrytania)",38.909,21.757
"389220FSpe - Spercheiai (Phthiotida)",38.9245,22.0329
"389221RAin - Ainianes (Phthiotida)",38.8374,22.0945
"389222IMyo - Myonessos (Phthiotida)",38.9259,22.9436
"389223PHyp - Hypata (Phthiotida)",38.8714,22.2434
"389224PAnt - Antikyra (Phthiotida)",38.8528,22.4305
"389224PLam - Lamia (Phthiotida)",38.903,22.4426
"389225UNar - Narthakion (Phthiotida)",38.9493,22.5067
"389225WSpe - Spercheios R. (Phthiotida)",38.856,22.467
"389226UPha - Phalara (Phthiotida)",38.9129,22.6073
"389226WMal - Maliac Gulf (Phthiotida)",38.8679,22.6338
"389227PEch - Echinos (Phthiotida)",38.8955,22.7253
"389230PAid - Aidepsos (Euboea)",38.855,23.0476
"389231PHis - Histiaia (Euboea)",38.9466,23.0905
"389231UHel - Hellopia (Euboea)",38.9118,23.136
"389231UOre - Oreos (Euboea)",38.9513,23.096
"389232LTel - Telethrion Mt. (Euboea)",38.866,23.188
"389246PSky - Scyros (Sporades)",38.907,24.568
"389269PPit - Pitane (Aiolis)",38.9336,26.9339
"389269WEla - Elaitic Gulf (Aiolis)",38.8667,26.9167
"389270UAcL - Achaion Limen (Aiolis)",38.8582,27.0395
"389270WKai - Kaikos R. (Aiolis)",38.957,27.011
"389271UEla - Elaea (Aiolis)",38.9415,27.0384
"389271UGry - Gryneion (Aiolis)",38.8771,27.062
"389277UApo - Apollonis (Lydia)",38.8989,27.6846
"389278UThy - Thyateira (Lydia)",38.9229,27.8405
"390162UTem - Temesa? (Magna Graecia)",39.035,16.159
"390172SLac - Lacinium (Magna Graecia)",39.0289,17.2051
"390207HKom - Komaros Limen (Preveza)",39.0005,20.7056
"390207PNic - Nicopolis (Preveza)",39.0234,20.736
"390208SAkt - Actian Apollo (Akarnania)",38.9509,20.7683
"390209UAmb - Ambracus (Arta)",39.0419,20.9538
"390211FIdo - Idomene Maior (Aitolia)",39.0448,21.1308
"390212RAmp - Amphilochia region (Aitolia)",38.95,21.2
"390220RApe - Aperanteia? region (Thessaly)",39,22
"390220UIre - Iresiai? (Magnesia)",39.3,23
"390221FMak - Makra Kome (Phthiotida)",38.959,22.113
"390221PKyp - Kypaira (Phthiotida)",39.0549,22.1014
"390223UXyn - Xyniai (Phthiotida)",39.034,22.2868
"390225UMel - Melitaia (Phthiotida)",39.037,22.457
"390227LOth - Othrys Mt. (Phthiotida)",39.0169,22.7097
"390228PLar - Larisa Kremaste (Phthiotida)",38.9638,22.839
"390230PAnt - Antrones (Phthiotida)",38.9723,23.0032
"390230UPte - Pteleon (Magnesia)",39.0222,22.9505
"390232SArt - Artemision (Euboea)",39.0097,23.217
"390265UMet - Metaon? (Lesvos)",38.969,26.429
"390268IArg - Arginoussai (Aiolis)",39.007,26.7855
"390268UKat - Katane (Aiolis)",38.975,26.825
"390268ULys - Lysimachea (Aiolis)",38.9972,26.8337
"390269LKan - Kane Mt. (Aiolis)",38.9692,26.8597
"390271PHal - Halisarna (Aiolis)",39.0451,27.115
"390271PTeu - Teuthrania (Aiolis)",39.0352,27.0548
"390271RAio - Aiolis region (Asia Minor)",39,27.1
"390278UPit - Pityaia (Lydia)",38.9758,27.8171
"390294UKad - Kadoi (Phrygia)",39.0142,29.4025
"391171PCro - Croton (Magna Graecia)",39.081,17.129
"391206PBer - Berenike (Preveza)",39.1035,20.6425
"391207PKas - Kassope (Preveza)",39.145,20.6759
"391220PKti - Ktimene? (Thessaly)",39.0642,21.9785
"391221PAng - Angeia (Thessaly)",39.1219,22.0379
"391222UEka - Ekarra (Phthiotida)",39.1509,22.199
"391223PTha - Thaumakoi (Phthiotida)",39.1304,22.2976
"391226UPer - Pereia (Magnesia)",39.1411,22.5552
"391228PHal - Halos (Magnesia)",39.1442,22.8251
"391228UDem - Demetrion (Phthiotis)",39.181,22.779
"391232LSep - Sepias cape (Magnesia)",39.188,23.3496
"391232LTis - Tisaion Mt. (Magnesia)",39.106,23.1545
"391232UOli - Olizon (Magnesia)",39.145,23.218
"391233IMyr - Myrmex (Skiathos)",39.1409,23.3442
"391233UAph - Aphetai (Magnesia)",39.1408,23.2743
"391237PPan - Panormos (Skopelos)",39.112,23.6653
"391237PPep - Peparethos (Skopelos)",39.1246,23.7285
"391241ISca - Skandira (Sporades)",39.0849,24.1116
"391259PEre - Eresos (Lesvos)",39.1341,25.9348
"391262PPyr - Pyrra (Lesvos)",39.155,26.286
"391265PMyt - Mytilene (Lesvos)",39.1114,26.5621
"391266SAMa - Apollo Maloeis sanct. (Lesvos)",39.1109,26.5561
"391269PAta - Atarneus (Aiolis)",39.0916,26.9211
"391271UTia - Tiarai (Aiolis)",39.1288,27.1007
"391272PPer - Pergamon (Aiolis)",39.1325,27.1842
"391272SAsk - Asklepieion (Aiolis)",39.119,27.1663
"392202IPax - Paxos island (Kerkyra)",39.1927,20.155
"392205HGly - Glykys Limen? (Preveza)",39.2185,20.485
"392205UEla - Elaias Limen (Preveza)",39.2453,20.4783
"392205UEph - Ephyra (Preveza)",39.2409,20.5321
"392205WAch - Acheron R. (Preveza)",39.2348,20.4831
"392208PBat - Batiai (Thesprotia)",39.2288,20.8227
"392208PBou - Bouchetion (Thesprotia)",39.156,20.848
"392209PCha - Charadros (Preveza)",39.216,20.874
"392209PHer - Herakleia? (Arta)",39.2123,20.8926
"392210PAmb - Ambracia (Arta)",39.155,20.9899
"392210RDry - Dryopis region (Arta)",39.2,21
"392217RDol - Dolopia region (Thessaly)",39.2,21.7
"392220UOrt - Ortha (Thessaly)",39.218,22.034
"392223PPro - Proerna (Phthiotida)",39.243,22.279
"392224PCha - Chalaion (Phthiotida)",39.1885,22.3932
"392225FMak - Makkarai (Thessaly)",39.2034,22.4725
"392225UPeu - Peumata? (Thessaly)",39.201,22.533
"392227SIto - Iton (Magnesia)",39.1548,22.7259
"392231ICic - Kikynethos (Magnesia)",39.157,23.078
"392232USpa - Spalauthra (Magnesia)",39.1915,23.2178
"392233UTha - Theotokou/Thaumakia? (Magnesia)",39.1918,23.343
"392235PSki - Sciathus (Sporades)",39.164,23.4885
"392239PIko - Ikos (Alonnisos)",39.1634,23.9066
"392258INes - Nesope (Lesvos)",39.2134,25.8359
"392261ILes - Lesbos (Lesvos)",39.2075,26.2
"392261UIss - Issa/Xirokastrini (Lesvos)",39.2076,26.16
"392262PAri - Arisba (Lesvos)",39.2393,26.2272
"392265UThe - Therma (Lesvos)",39.1766,26.5037
"392268PKar - Karene (Aiolis)",39.179,26.8423
"392268UMal - Malene (Aiolis)",39.1685,26.8272
"392269UAst - Astyra (Aiolis)",39.1635,26.9067
"392270UPer - Perperene/Theodosiopolis (Aiolis)",39.2602,26.963
"392277UGer - Gergitha (Lydia)",39.1909,27.6608
"392289UAnk - Ancyra (Phrygia)",39.95,32.863
"392296WPen - Penkalas R. (Phrygia)",39.1758,29.5859
"393203LChe - Cheimerion cape (Preveza)",39.2842,20.3414
"393204UTor - Toryne (Preveza)",39.283,20.4204
"393206UEur - Euroia (Thesprotia)",39.3278,20.606
"393206UKor - Korone (Preveza)",39.2859,20.5643
"393207PPan - Pandosia (Preveza)",39.2525,20.5745
"393208LPte - Pteleon Mt. (Preveza)",39.149,20.683
"393208PEla - Elatreia? (Preveza)",39.1632,20.7155
"393208UKas - Kassopia region (Preveza)",39.13,20.66
"393208WAch - Acherusia (Preveza)",39.253,20.553
"393208WAph - Aphas R. (Arta)",39.168,20.827
"393209PHor - Horraon (Preveza)",39.2728,20.9253
"393212UKra - Kraneia (Arta)",39.2514,21.2142
"393213LHie - Hieron Oros Mt. (Arta)",39.123,21.021
"393213LThy - Thyamon Mt. (Aitolia)",38.8374,21.199
"393213REur - Eurytania region (Eurytania)",38.8,21.7
"393215PArg - Argithea (Thessaly)",39.351,21.523
"393218UMet - Metropolis (Thessaly)",39.3386,21.8387
"393218WOno - Onochonos R. (Thessaly)",39.475,22.011
"393220UKal - Kallithera (Thessaly)",39.279,21.904
"393221SAth - Athena Itonia sanct. (Thessaly)",39.2617,22.0507
"393223RPht - Achaea Phthiotis region (Phthiotida)",39.2,22.5
"393223WApi - Apidanos R. (Thessaly)",39.43,22.104
"393223WEni - Enipeus R. (Thessaly)",39.492,22.15
"393223WKou - Kouralios R. (Thessaly)",39.469,22.116
"393223WXyn - Xynias (Phthiotida)",39.065,22.255
"393224UPha - Pharsalos (Thessaly)",39.2883,22.3869
"393225UPal - Palaipharsalos (Thessaly)",39.292,22.5223
"393226UEre - Eretria (Thessaly)",39.292,22.6059
"393228PPhy - Phylake (Magnesia)",39.321,22.799
"393228PPyr - Pyrasos (Magnesia)",39.2788,22.8212
"393228PThe - Thebai Phthiotides (Magnesia)",39.2718,22.7663
"393228WAna - Anauros R. (Magnesia)",39.365,22.899
"393229PPag - Pagasai (Magnesia)",39.3546,22.9258
"393229UDem - Demetrias (Magnesia)",39.3434,22.9243
"393230PAmp - Amphanai (Magnesia)",39.313,22.9304
"393230WPag - Pagasitic Gulf (Magnesia)",39.25,23
"393231UKor - Korope (Magnesia)",39.3097,23.1073
"393231UMet - Methone (Magnesia)",39.3316,23.0527
"393233IEut - Euthia (Magnesia)",39.161,23.207
"393233LAia - Aianteion cape (Magnesia)",39.097,23.051
"393233SAkr - Zeus Akraios sanct. (Magnesia)",39.404,23.042
"393238IEud - Eudemia (Sporades)",39.199,23.982
"393258LOrd - Ordymnos Mt. (Lesvos)",39.231,25.936
"393258LSig - Sigrion cape (Lesvos)",39.1864,25.8358
"393260PAnt - Antissa (Lesvos)",39.2908,26.0189
"393263ISan - Sandalium? (Lesvos)",39.076,26.0776
"393263LBri - Brisa cape (Lesvos)",39.007,26.169
"393263UNap - Nape? (Lesvos)",39.2525,26.2436
"393263WPyr - Pyrraios Gulf (Lesvos)",39.16,26.2
"393264UAig - Aigeiros? (Lesvos)",39.2653,26.3678
"393267PPor - Pordoselene (Aiolis)",39.3367,26.6548
"393267UHer - Herakleia/Elateia (Aiolis)",39.3075,26.6898
"393268LMal - Malia cape (Lesvos)",39.01,26.607
"393271UTra - Trarion (Aiolis)",39.2501,27.0635
"394202ISyb - Sybota (Thesprotia)",39.4043,20.2213
"394203UEli - Polyneri/Elinia? (Thesprotia)",39.4037,20.3292
"394204RThp - Thesprotia region (Thesprotia)",39.4,20.4
"394206PEle - Elea (Thesprotia)",39.4407,20.553
"394212UThe - Theudoria (Arta)",39.4428,21.2049
"394217PGom - Gomphoi (Thessaly)",39.4403,21.6782
"394217UIth - Ithome (Thessaly)",39.396,21.7665
